"zip","name","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"13320","CHERRY VALLEY, NY","H",110,"G",958,"G",4477,35,"CHERRY VALLEY","NY","OTSEGO"
"13321","CLARK MILLS, NY","J",67,"J",527,"J",2420,8,"CLARK MILLS","NY","ONEIDA"
"13322","CLAYVILLE, NY","H",319,"J",4221,"J",18375,21,"CLAYVILLE","NY","ONEIDA"
"13323","CLINTON, NY","H",4375,"H",62498,"H",254563,248,"CLINTON","NY","ONEIDA"
"13324","COLD BROOK, NY","J",80,"H",498,"G",3550,15,"COLD BROOK","NY","HERKIMER"
"13325","CONSTABLEVILLE, NY","J",27,"J",264,"H",1541,16,"CONSTABLEVILLE","NY","LEWIS"
"13326","COOPERSTOWN, NY","H",4931,"H",74714,"H",394667,194,"COOPERSTOWN","NY","OTSEGO"
"13327","CROGHAN, NY","H",158,"G",1271,"G",5881,41,"CROGHAN","NY","LEWIS"
"13328","DEANSBORO, NY","J",142,"J",1606,"J",8005,20,"DEANSBORO","NY","ONEIDA"
"13329","DOLGEVILLE, NY","J",591,"J",5502,"J",23911,57,"DOLGEVILLE","NY","HERKIMER"
"13331","EAGLE BAY, NY","G",71,"H",582,"H",2801,15,"EAGLE BAY","NY","HERKIMER"
"13332","EARLVILLE, NY","J",132,"H",1043,"H",5314,32,"EARLVILLE","NY","CHENANGO"
"13334","EATON, NY","J",29,"J",188,"J",1085,13,"EATON","NY","MADISON"
"13335","EDMESTON, NY","J",1075,"J",21201,"J",71335,31,"EDMESTON","NY","OTSEGO"
"13337","FLY CREEK, NY","G",73,"H",481,"G",2545,20,"FLY CREEK","NY","OTSEGO"
"13338","FORESTPORT, NY","G",72,"G",396,"G",1975,17,"FORESTPORT","NY","ONEIDA"
"13339","FORT PLAIN, NY","G",417,"G",3865,"G",17167,91,"FORT PLAIN","NY","MONTGOMERY"
"13340","FRANKFORT, NY","H",2675,"H",27372,"H",115597,129,"FRANKFORT","NY","HERKIMER"
"13343","GLENFIELD, NY","G",66,"H",721,"G",3882,19,"GLENFIELD","NY","LEWIS"
"13346","HAMILTON, NY","G",3582,"G",38422,"G",161870,146,"HAMILTON","NY","MADISON"
"13348","HARTWICK, NY","H",124,"G",1400,"G",6125,27,"HARTWICK","NY","OTSEGO"
"13350","HERKIMER, NY","G",3796,"G",32524,"G",143410,252,"HERKIMER","NY","HERKIMER"
"13354","HOLLAND PATENT, NY","G",203,"G",2193,"G",9359,46,"HOLLAND PATENT","NY","ONEIDA"
"13355","HUBBARDSVILLE, NY","G",54,"G",466,"G",2035,9,"HUBBARDSVILLE","NY","MADISON"
"13357","ILION, NY","G",1094,"G",8946,"G",40050,115,"ILION","NY","HERKIMER"
"13360","INLET, NY","G",130,"G",1054,"G",5739,36,"INLET","NY","HAMILTON"
"13361","JORDANVILLE, NY","G",49,"H",365,"G",1910,11,"JORDANVILLE","NY","HERKIMER"
"13363","LEE CENTER, NY","J",51,"H",303,"H",1465,16,"LEE CENTER","NY","ONEIDA"
"13365","LITTLE FALLS, NY","G",1380,"G",13638,"G",60210,152,"LITTLE FALLS","NY","HERKIMER"
"13367","LOWVILLE, NY","G",3258,"G",34589,"G",144125,228,"LOWVILLE","NY","LEWIS"
"13368","LYONS FALLS, NY","G",336,"G",3627,"G",15083,29,"LYONS FALLS","NY","LEWIS"
"13401","MC CONNELLSVILLE, NY","J",15,"J",147,"J",666,3,"MC CONNELLSVILLE","NY","ONEIDA"
"13402","MADISON, NY","G",111,"G",1057,"G",5091,21,"MADISON","NY","MADISON"
"13403","MARCY, NY","H",3527,"J",57636,"J",227452,129,"MARCY","NY","ONEIDA"
"13404","MARTINSBURG, NY","J",13,"J",54,"J",155,5,"MARTINSBURG","NY","LEWIS"
"13406","MIDDLEVILLE, NY","G",24,"J",170,"J",930,8,"MIDDLEVILLE","NY","HERKIMER"
"13407","MOHAWK, NY","G",488,"G",4195,"G",18851,56,"MOHAWK","NY","HERKIMER"
"13408","MORRISVILLE, NY","H",706,"H",5636,"H",25401,58,"MORRISVILLE","NY","MADISON"
"13409","MUNNSVILLE, NY","J",1138,"J",13478,"J",52787,34,"MUNNSVILLE","NY","MADISON"
"13410","NELLISTON, NY","G",104,"H",1064,"H",4299,14,"NELLISTON","NY","MONTGOMERY"
"13411","NEW BERLIN, NY","H",1754,"J",37291,"J",130595,45,"NEW BERLIN","NY","CHENANGO"
"13413","NEW HARTFORD, NY","G",12545,"G",153771,"G",617513,662,"NEW HARTFORD","NY","ONEIDA"
"13416","NEWPORT, NY","G",160,"G",1793,"G",9279,38,"NEWPORT","NY","HERKIMER"
"13417","NEW YORK MILLS, NY","G",886,"G",9415,"G",44594,70,"NEW YORK MILLS","NY","ONEIDA"
"13420","OLD FORGE, NY","G",692,"G",5251,"G",27425,119,"OLD FORGE","NY","HERKIMER"
"13421","ONEIDA, NY","G",4599,"G",53784,"G",223034,332,"ONEIDA","NY","MADISON"
"13424","ORISKANY, NY","H",2274,"H",29342,"H",117607,73,"ORISKANY","NY","ONEIDA"
"13425","ORISKANY FALLS, NY","H",135,"H",1287,"H",7808,24,"ORISKANY FALLS","NY","ONEIDA"
"13426","ORWELL, NY","J",5,"J",31,"H",104,3,"ORWELL","NY","OSWEGO"
"13428","PALATINE BRIDGE, NY","G",531,"G",4114,"H",16952,44,"PALATINE BRIDGE","NY","MONTGOMERY"
"13431","POLAND, NY","H",161,"H",1465,"H",7887,39,"POLAND","NY","HERKIMER"
"13433","PORT LEYDEN, NY","G",87,"G",839,"G",3787,19,"PORT LEYDEN","NY","LEWIS"
"13435","PROSPECT, NY","G",28,"H",101,"H",550,8,"PROSPECT","NY","ONEIDA"
"13436","RAQUETTE LAKE, NY","J",59,"H",614,"H",4475,9,"RAQUETTE LAKE","NY","HAMILTON"
"13437","REDFIELD, NY","G",18,"H",105,"H",336,5,"REDFIELD","NY","OSWEGO"
"13438","REMSEN, NY","H",148,"H",1411,"H",6844,46,"REMSEN","NY","ONEIDA"
"13439","RICHFIELD SPRINGS, NY","G",425,"G",3479,"G",17513,71,"RICHFIELD SPRINGS","NY","OTSEGO"
"13440","ROME, NY","G",8826,"G",94678,"G",404587,684,"ROME","NY","ONEIDA"
"13441","ROME, NY","G",3017,"G",48863,"G",242982,81,"ROME","NY","ONEIDA"
"13442","ROME, NY","H",301,"H",4912,"H",22876,14,"ROME","NY","ONEIDA"
"13450","ROSEBOOM, NY","G",9,"J",58,"J",258,4,"ROSEBOOM","NY","OTSEGO"
"13452","SAINT JOHNSVILLE, NY","G",571,"G",5823,"G",25448,61,"SAINT JOHNSVILLE","NY","MONTGOMERY"
"13454","SALISBURY CENTER, NY","H",81,"J",371,"J",1617,10,"SALISBURY CENTER","NY","HERKIMER"
"13455","SANGERFIELD, NY","H",305,"H",2976,"H",12098,8,"SANGERFIELD","NY","ONEIDA"
"13456","SAUQUOIT, NY","H",232,"H",2020,"H",10349,46,"SAUQUOIT","NY","ONEIDA"
"13459","SHARON SPRINGS, NY","H",741,"H",9942,"H",33371,34,"SHARON SPRINGS","NY","SCHOHARIE"
"13460","SHERBURNE, NY","G",1027,"G",11661,"G",44162,86,"SHERBURNE","NY","CHENANGO"
"13461","SHERRILL, NY","G",526,"H",4615,"H",18794,52,"SHERRILL","NY","ONEIDA"
"13464","SMYRNA, NY","J",49,"J",796,"H",2638,12,"SMYRNA","NY","CHENANGO"
"13468","SPRINGFIELD CENTER, NY","H",27,"G",177,"G",889,9,"SPRINGFIELD CENTER","NY","OTSEGO"
"13469","STITTVILLE, NY","J",34,"H",156,"G",782,10,"STITTVILLE","NY","ONEIDA"
"13470","STRATFORD, NY","H",25,"J",207,"J",1042,5,"STRATFORD","NY","FULTON"
"13471","TABERG, NY","G",124,"H",1219,"H",5351,25,"TABERG","NY","ONEIDA"
"13472","THENDARA, NY","J",52,"G",438,"G",2378,22,"THENDARA","NY","HERKIMER"
"13473","TURIN, NY","G",126,"H",540,"G",1678,16,"TURIN","NY","LEWIS"
"13475","VAN HORNESVILLE, NY","J",10,"J",56,"H",136,3,"VAN HORNESVILLE","NY","HERKIMER"
"13476","VERNON, NY","G",731,"G",10230,"G",43176,61,"VERNON","NY","ONEIDA"
"13477","VERNON CENTER, NY","G",53,"H",728,"H",3295,13,"VERNON CENTER","NY","ONEIDA"
"13478","VERONA, NY","J",4453,"J",44756,"J",220145,46,"VERONA","NY","ONEIDA"
"13479","WASHINGTON MILLS, NY","H",72,"H",401,"H",1873,8,"WASHINGTON MILLS","NY","ONEIDA"
"13480","WATERVILLE, NY","G",537,"H",5687,"H",26878,59,"WATERVILLE","NY","ONEIDA"
"13485","WEST EDMESTON, NY","J",21,"G",77,"G",345,5,"WEST EDMESTON","NY","MADISON"
"13486","WESTERNVILLE, NY","G",111,"G",613,"G",1791,10,"WESTERNVILLE","NY","ONEIDA"
"13489","WEST LEYDEN, NY","J",23,"H",210,"H",870,9,"WEST LEYDEN","NY","LEWIS"
"13490","WESTMORELAND, NY","H",378,"G",3544,"G",17018,46,"WESTMORELAND","NY","ONEIDA"
"13491","WEST WINFIELD, NY","G",341,"H",3965,"G",17045,46,"WEST WINFIELD","NY","HERKIMER"
"13492","WHITESBORO, NY","G",1792,"G",18647,"G",84895,174,"WHITESBORO","NY","ONEIDA"
"13493","WILLIAMSTOWN, NY","J",198,"H",2126,"H",8226,24,"WILLIAMSTOWN","NY","OSWEGO"
"13494","WOODGATE, NY","G",14,"H",35,"G",193,4,"WOODGATE","NY","ONEIDA"
"13495","YORKVILLE, NY","H",1447,"G",17539,"G",76157,104,"YORKVILLE","NY","ONEIDA"
"13501","UTICA, NY","G",12575,"G",119382,"G",536653,654,"UTICA","NY","ONEIDA"
"13502","UTICA, NY","G",18170,"G",238042,"G",982187,768,"UTICA","NY","ONEIDA"
"13503","UTICA, NY","H",173,"H",2253,"G",11160,18,"UTICA","NY","ONEIDA"
"13504","UTICA, NY","H",124,"H",1612,"H",7659,5,"UTICA","NY","ONEIDA"
"13601","WATERTOWN, NY","G",19528,"G",213221,"G",927070,1186,"WATERTOWN","NY","JEFFERSON"
"13602","FORT DRUM, NY","G",700,"G",10571,"G",43356,41,"FORT DRUM","NY","JEFFERSON"
"13603","WATERTOWN, NY","H",39,"G",304,"G",1306,5,"WATERTOWN","NY","JEFFERSON"
"13605","ADAMS, NY","G",837,"G",9481,"G",42588,86,"ADAMS","NY","JEFFERSON"
"13606","ADAMS CENTER, NY","G",417,"G",3995,"G",18932,43,"ADAMS CENTER","NY","JEFFERSON"
"13607","ALEXANDRIA BAY, NY","H",936,"H",9412,"G",47618,122,"ALEXANDRIA BAY","NY","JEFFERSON"
"13608","ANTWERP, NY","H",39,"H",370,"H",3057,13,"ANTWERP","NY","JEFFERSON"
"13611","BELLEVILLE, NY","J",14,"J",61,"J",275,3,"BELLEVILLE","NY","JEFFERSON"
"13612","BLACK RIVER, NY","H",98,"H",956,"H",4728,27,"BLACK RIVER","NY","JEFFERSON"
"13613","BRASHER FALLS, NY","G",102,"G",692,"G",2729,17,"BRASHER FALLS","NY","ST. LAWRENCE"
"13614","BRIER HILL, NY","J",16,"G",132,"G",722,6,"BRIER HILL","NY","ST. LAWRENCE"
"13615","BROWNVILLE, NY","G",117,"J",1047,"J",4586,15,"BROWNVILLE","NY","JEFFERSON"
"13616","CALCIUM, NY","J",197,"H",1232,"H",7379,19,"CALCIUM","NY","JEFFERSON"
"13617","CANTON, NY","G",4539,"G",47000,"G",208354,241,"CANTON","NY","ST. LAWRENCE"
"13618","CAPE VINCENT, NY","G",155,"H",1154,"H",6217,44,"CAPE VINCENT","NY","JEFFERSON"
"13619","CARTHAGE, NY","G",1827,"G",21834,"G",95148,152,"CARTHAGE","NY","JEFFERSON"
"13620","CASTORLAND, NY","J",118,"H",1218,"H",5966,23,"CASTORLAND","NY","LEWIS"
"13622","CHAUMONT, NY","G",145,"G",893,"G",5373,37,"CHAUMONT","NY","JEFFERSON"
"13624","CLAYTON, NY","G",1047,"G",8868,"G",47481,188,"CLAYTON","NY","JEFFERSON"
"13625","COLTON, NY","H",143,"H",1746,"H",7662,24,"COLTON","NY","ST. LAWRENCE"
"13626","COPENHAGEN, NY","J",183,"J",1460,"J",9689,31,"COPENHAGEN","NY","LEWIS"
"13627","DEER RIVER, NY","J",16,"J",241,"J",1366,5,"DEER RIVER","NY","LEWIS"
"13630","DE KALB JUNCTION, NY","H",98,"H",805,"H",4330,16,"DE KALB JUNCTION","NY","ST. LAWRENCE"
"13632","DEPAUVILLE, NY","G",38,"H",399,"H",2063,7,"DEPAUVILLE","NY","JEFFERSON"
"13634","DEXTER, NY","H",258,"G",2576,"G",10863,47,"DEXTER","NY","JEFFERSON"
"13635","EDWARDS, NY","H",38,"G",279,"G",1578,11,"EDWARDS","NY","ST. LAWRENCE"
"13636","ELLISBURG, NY","G",22,"G",159,"G",941,7,"ELLISBURG","NY","JEFFERSON"
"13637","EVANS MILLS, NY","H",973,"H",8029,"H",29849,77,"EVANS MILLS","NY","JEFFERSON"
"13638","FELTS MILLS, NY","H",50,"H",533,"G",2519,8,"FELTS MILLS","NY","JEFFERSON"
"13639","FINE, NY","H",42,"H",476,"H",2085,5,"FINE","NY","ST. LAWRENCE"
"13640","WELLESLEY ISLAND, NY","H",44,"H",442,"G",3501,18,"WELLESLEY ISLAND","NY","JEFFERSON"
"13642","GOUVERNEUR, NY","G",2292,"G",27896,"G",118940,191,"GOUVERNEUR","NY","ST. LAWRENCE"
"13643","GREAT BEND, NY","J",26,"J",177,"J",839,6,"GREAT BEND","NY","JEFFERSON"
"13646","HAMMOND, NY","G",105,"H",844,"G",4487,38,"HAMMOND","NY","ST. LAWRENCE"
"13647","HANNAWA FALLS, NY","H",61,"G",384,"G",2029,7,"HANNAWA FALLS","NY","ST. LAWRENCE"
"13648","HARRISVILLE, NY","H",351,"H",3380,"H",13961,30,"HARRISVILLE","NY","LEWIS"
"13650","HENDERSON, NY","G",52,"G",388,"G",2306,19,"HENDERSON","NY","JEFFERSON"
"13651","HENDERSON HARBOR, NY","G",12,"H",238,"J",1756,10,"HENDERSON HARBOR","NY","JEFFERSON"
"13652","HERMON, NY","J",56,"G",492,"H",2741,10,"HERMON","NY","ST. LAWRENCE"
"13654","HEUVELTON, NY","G",138,"G",1114,"G",5382,28,"HEUVELTON","NY","ST. LAWRENCE"
"13655","HOGANSBURG, NY","G",1023,"G",9398,"G",39674,28,"HOGANSBURG","NY","FRANKLIN"
"13656","LA FARGEVILLE, NY","H",217,"H",2560,"H",11268,34,"LA FARGEVILLE","NY","JEFFERSON"
"13658","LISBON, NY","H",102,"G",620,"G",3003,12,"LISBON","NY","ST. LAWRENCE"
"13659","LORRAINE, NY","J",7,"J",42,"J",169,4,"LORRAINE","NY","JEFFERSON"
"13660","MADRID, NY","H",100,"H",661,"G",3058,26,"MADRID","NY","ST. LAWRENCE"
"13661","MANNSVILLE, NY","H",69,"H",644,"G",4019,29,"MANNSVILLE","NY","JEFFERSON"
"13662","MASSENA, NY","G",4632,"H",68321,"H",227689,319,"MASSENA","NY","ST. LAWRENCE"
"13664","MORRISTOWN, NY","J",61,"H",537,"H",2835,10,"MORRISTOWN","NY","ST. LAWRENCE"
"13665","NATURAL BRIDGE, NY","G",12,"J",16,"H",206,7,"NATURAL BRIDGE","NY","JEFFERSON"
"13667","NORFOLK, NY","G",192,"H",2705,"G",11969,35,"NORFOLK","NY","ST. LAWRENCE"
"13668","NORWOOD, NY","G",337,"G",3193,"G",15971,46,"NORWOOD","NY","ST. LAWRENCE"
"13669","OGDENSBURG, NY","G",4612,"G",67063,"G",269320,292,"OGDENSBURG","NY","ST. LAWRENCE"
"13670","OSWEGATCHIE, NY","J",16,"J",192,"J",893,3,"OSWEGATCHIE","NY","ST. LAWRENCE"
"13672","PARISHVILLE, NY","H",47,"J",389,"J",1705,10,"PARISHVILLE","NY","ST. LAWRENCE"
"13673","PHILADELPHIA, NY","H",288,"G",2476,"G",11364,34,"PHILADELPHIA","NY","JEFFERSON"
"13675","PLESSIS, NY","G",9,"J",110,"J",464,3,"PLESSIS","NY","JEFFERSON"
"13676","POTSDAM, NY","H",5394,"H",69512,"H",296997,328,"POTSDAM","NY","ST. LAWRENCE"
"13678","RAYMONDVILLE, NY","J",24,"J",274,"J",1065,3,"RAYMONDVILLE","NY","ST. LAWRENCE"
"13679","REDWOOD, NY","J",80,"H",573,"H",2859,25,"REDWOOD","NY","JEFFERSON"
"13680","RENSSELAER FALLS, NY","J",117,"H",1206,"H",6106,10,"RENSSELAER FALLS","NY","ST. LAWRENCE"
"13681","RICHVILLE, NY","J",17,"H",78,"G",416,8,"RICHVILLE","NY","ST. LAWRENCE"
"13682","RODMAN, NY","G",10,"H",132,"H",507,9,"RODMAN","NY","JEFFERSON"
"13684","RUSSELL, NY","G",24,"H",207,"H",1067,6,"RUSSELL","NY","ST. LAWRENCE"
"13685","SACKETS HARBOR, NY","H",488,"G",4101,"G",22733,35,"SACKETS HARBOR","NY","JEFFERSON"
"13687","SOUTH COLTON, NY","H",44,"G",148,"G",762,6,"SOUTH COLTON","NY","ST. LAWRENCE"
"13690","STAR LAKE, NY","J",133,"H",1433,"H",5889,15,"STAR LAKE","NY","ST. LAWRENCE"
"13691","THERESA, NY","H",181,"H",1504,"H",8351,33,"THERESA","NY","JEFFERSON"
"13692","THOUSAND ISLAND PARK, NY","H",39,"H",339,"H",1705,6,"THOUSAND ISLAND PARK","NY","JEFFERSON"
"13693","THREE MILE BAY, NY","G",4,"G",20,"H",85,4,"THREE MILE BAY","NY","JEFFERSON"
"13694","WADDINGTON, NY","G",188,"G",1622,"G",8694,31,"WADDINGTON","NY","ST. LAWRENCE"
"13695","WANAKENA, NY","J",28,"J",351,"J",1710,3,"WANAKENA","NY","ST. LAWRENCE"
"13696","WEST STOCKHOLM, NY","J",5,"J",13,"J",61,3,"WEST STOCKHOLM","NY","ST. LAWRENCE"
"13697","WINTHROP, NY","H",87,"G",895,"G",3506,19,"WINTHROP","NY","ST. LAWRENCE"
"13699","POTSDAM, NY","J",807,"J",13771,"J",69360,12,"POTSDAM","NY","ST. LAWRENCE"
"13730","AFTON, NY","H",759,"H",7070,"H",32585,39,"AFTON","NY","CHENANGO"
"13731","ANDES, NY","J",94,"G",901,"G",4889,36,"ANDES","NY","DELAWARE"
"13732","APALACHIN, NY","G",632,"G",5799,"G",26811,106,"APALACHIN","NY","TIOGA"
"13733","BAINBRIDGE, NY","H",555,"G",4406,"G",20318,88,"BAINBRIDGE","NY","CHENANGO"
"13734","BARTON, NY","G",30,"G",194,"G",1050,9,"BARTON","NY","TIOGA"
"13736","BERKSHIRE, NY","H",62,"J",703,"J",3089,12,"BERKSHIRE","NY","TIOGA"
"13739","BLOOMVILLE, NY","H",41,"G",280,"G",1898,10,"BLOOMVILLE","NY","DELAWARE"
"13740","BOVINA CENTER, NY","J",28,"H",274,"J",2064,18,"BOVINA CENTER","NY","DELAWARE"
"13743","CANDOR, NY","H",308,"H",2573,"H",13308,46,"CANDOR","NY","TIOGA"
"13744","CASTLE CREEK, NY","H",73,"H",744,"G",3185,11,"CASTLE CREEK","NY","BROOME"
"13745","CHENANGO BRIDGE, NY","G",109,"H",996,"H",5513,7,"CHENANGO BRIDGE","NY","BROOME"
"13746","CHENANGO FORKS, NY","H",141,"H",1065,"H",6648,20,"CHENANGO FORKS","NY","BROOME"
"13747","COLLIERSVILLE, NY","G",199,"H",4527,"H",16048,5,"COLLIERSVILLE","NY","OTSEGO"
"13748","CONKLIN, NY","J",3202,"J",38407,"H",166569,73,"CONKLIN","NY","BROOME"
"13750","DAVENPORT, NY","G",60,"G",315,"G",1490,15,"DAVENPORT","NY","DELAWARE"
"13751","DAVENPORT CENTER, NY","G",17,"G",62,"G",334,7,"DAVENPORT CENTER","NY","DELAWARE"
"13752","DELANCEY, NY","J",7,"J",69,"G",406,8,"DELANCEY","NY","DELAWARE"
"13753","DELHI, NY","G",3364,"H",31952,"G",166020,207,"DELHI","NY","DELAWARE"
"13754","DEPOSIT, NY","G",591,"G",6050,"G",25654,75,"DEPOSIT","NY","BROOME"
"13755","DOWNSVILLE, NY","H",87,"G",612,"G",2946,21,"DOWNSVILLE","NY","DELAWARE"
"13756","EAST BRANCH, NY","J",37,"J",237,"J",942,9,"EAST BRANCH","NY","DELAWARE"
"13757","EAST MEREDITH, NY","G",33,"H",206,"H",1145,13,"EAST MEREDITH","NY","DELAWARE"
"13760","ENDICOTT, NY","G",10658,"G",142753,"G",582469,705,"ENDICOTT","NY","BROOME"
"13775","FRANKLIN, NY","H",105,"G",610,"G",2844,35,"FRANKLIN","NY","DELAWARE"
"13776","GILBERTSVILLE, NY","J",17,"G",81,"H",428,10,"GILBERTSVILLE","NY","OTSEGO"
"13777","GLEN AUBREY, NY","J",33,"J",219,"J",1001,7,"GLEN AUBREY","NY","BROOME"
"13778","GREENE, NY","J",2606,"J",30871,"J",137239,110,"GREENE","NY","CHENANGO"
"13780","GUILFORD, NY","H",45,"H",1904,"H",4835,9,"GUILFORD","NY","CHENANGO"
"13782","HAMDEN, NY","H",192,"H",1624,"H",7306,21,"HAMDEN","NY","DELAWARE"
"13783","HANCOCK, NY","G",435,"H",3305,"G",17533,68,"HANCOCK","NY","DELAWARE"
"13784","HARFORD, NY","G",9,"J",244,"J",974,4,"HARFORD","NY","CORTLAND"
"13786","HARPERSFIELD, NY","J",7,"J",90,"J",643,4,"HARPERSFIELD","NY","DELAWARE"
"13787","HARPURSVILLE, NY","G",175,"G",1573,"G",7543,41,"HARPURSVILLE","NY","BROOME"
"13788","HOBART, NY","J",530,"J",8719,"J",36206,29,"HOBART","NY","DELAWARE"
"13790","JOHNSON CITY, NY","H",9560,"H",126039,"H",528779,480,"JOHNSON CITY","NY","BROOME"
"13794","KILLAWOG, NY","J",21,"H",120,"J",634,3,"KILLAWOG","NY","BROOME"
"13795","KIRKWOOD, NY","G",1533,"G",17564,"G",77725,55,"KIRKWOOD","NY","BROOME"
"13796","LAURENS, NY","J",177,"H",1309,"H",3166,15,"LAURENS","NY","OTSEGO"
"13797","LISLE, NY","J",53,"H",389,"H",1745,19,"LISLE","NY","BROOME"
"13801","MC DONOUGH, NY","J",13,"J",70,"H",542,6,"MC DONOUGH","NY","CHENANGO"
"13802","MAINE, NY","H",109,"H",722,"H",3526,20,"MAINE","NY","BROOME"
"13803","MARATHON, NY","G",516,"H",5218,"H",21972,57,"MARATHON","NY","CORTLAND"
"13804","MASONVILLE, NY","J",26,"J",176,"J",1106,8,"MASONVILLE","NY","DELAWARE"
"13807","MILFORD, NY","H",241,"J",2327,"J",9533,40,"MILFORD","NY","OTSEGO"
"13808","MORRIS, NY","J",118,"H",981,"G",4996,33,"MORRIS","NY","OTSEGO"
"13809","MOUNT UPTON, NY","G",174,"G",2365,"G",11372,15,"MOUNT UPTON","NY","CHENANGO"
"13810","MOUNT VISION, NY","H",25,"J",191,"J",925,12,"MOUNT VISION","NY","OTSEGO"
"13811","NEWARK VALLEY, NY","H",213,"H",1884,"H",8365,49,"NEWARK VALLEY","NY","TIOGA"
"13812","NICHOLS, NY","G",1230,"G",15474,"G",65898,31,"NICHOLS","NY","TIOGA"
"13813","NINEVEH, NY","J",95,"H",1162,"H",5100,14,"NINEVEH","NY","BROOME"
"13814","NORTH NORWICH, NY","J",30,"J",267,"J",1143,4,"NORTH NORWICH","NY","CHENANGO"
"13815","NORWICH, NY","G",5630,"G",69270,"G",276608,349,"NORWICH","NY","CHENANGO"
"13820","ONEONTA, NY","G",10420,"G",100752,"G",427515,638,"ONEONTA","NY","OTSEGO"
"13825","OTEGO, NY","H",194,"H",1280,"G",5801,43,"OTEGO","NY","OTSEGO"
"13827","OWEGO, NY","H",5430,"H",111882,"H",432398,307,"OWEGO","NY","TIOGA"
"13830","OXFORD, NY","G",282,"G",2334,"G",9890,52,"OXFORD","NY","CHENANGO"
"13832","PLYMOUTH, NY","J",8,"J",51,"J",260,4,"PLYMOUTH","NY","CHENANGO"
"13833","PORT CRANE, NY","H",244,"H",2490,"H",10810,30,"PORT CRANE","NY","BROOME"
"13835","RICHFORD, NY","G",42,"H",203,"H",968,14,"RICHFORD","NY","TIOGA"
"13838","SIDNEY, NY","H",2915,"H",42450,"J",189271,132,"SIDNEY","NY","DELAWARE"
"13839","SIDNEY CENTER, NY","G",59,"H",628,"H",3080,12,"SIDNEY CENTER","NY","DELAWARE"
"13841","SMITHVILLE FLATS, NY","H",24,"H",96,"J",457,6,"SMITHVILLE FLATS","NY","CHENANGO"
"13842","SOUTH KORTRIGHT, NY","J",31,"J",431,"J",1731,8,"SOUTH KORTRIGHT","NY","DELAWARE"
"13843","SOUTH NEW BERLIN, NY","G",56,"G",620,"G",2865,18,"SOUTH NEW BERLIN","NY","CHENANGO"
"13846","TREADWELL, NY","G",14,"J",132,"J",671,6,"TREADWELL","NY","DELAWARE"
"13849","UNADILLA, NY","G",272,"G",2389,"G",9768,48,"UNADILLA","NY","OTSEGO"
"13850","VESTAL, NY","G",11647,"G",126659,"G",573028,691,"VESTAL","NY","BROOME"
"13851","VESTAL, NY","H",36,"G",667,"G",2506,6,"VESTAL","NY","BROOME"
"13856","WALTON, NY","G",1076,"H",11750,"H",48411,126,"WALTON","NY","DELAWARE"
"13861","WEST ONEONTA, NY","H",144,"H",1556,"H",8744,10,"WEST ONEONTA","NY","OTSEGO"
"13862","WHITNEY POINT, NY","G",934,"H",10976,"H",49644,75,"WHITNEY POINT","NY","BROOME"
"13864","WILLSEYVILLE, NY","G",3,"H",34,"G",191,4,"WILLSEYVILLE","NY","TIOGA"
"13865","WINDSOR, NY","G",320,"G",2234,"G",10747,80,"WINDSOR","NY","BROOME"
"13901","BINGHAMTON, NY","G",9962,"G",101799,"G",427688,571,"BINGHAMTON","NY","BROOME"
"13902","BINGHAMTON, NY","H",2040,"H",16958,"H",77584,51,"BINGHAMTON","NY","BROOME"
"13903","BINGHAMTON, NY","G",3559,"H",62491,"H",232544,257,"BINGHAMTON","NY","BROOME"
"13904","BINGHAMTON, NY","G",5382,"G",56983,"G",244442,227,"BINGHAMTON","NY","BROOME"
"13905","BINGHAMTON, NY","G",8443,"G",100392,"G",440042,533,"BINGHAMTON","NY","BROOME"
"14001","AKRON, NY","G",2651,"G",32804,"G",156691,192,"AKRON","NY","ERIE"
"14004","ALDEN, NY","G",1974,"G",20793,"G",105462,216,"ALDEN","NY","ERIE"
"14005","ALEXANDER, NY","H",133,"G",1429,"G",7155,22,"ALEXANDER","NY","GENESEE"
"14006","ANGOLA, NY","G",1085,"G",9604,"G",44166,160,"ANGOLA","NY","ERIE"
"14008","APPLETON, NY","J",35,"J",230,"H",1184,16,"APPLETON","NY","NIAGARA"
"14009","ARCADE, NY","G",2449,"G",26275,"G",107923,151,"ARCADE","NY","WYOMING"
"14010","ATHOL SPRINGS, NY","H",102,"J",1049,"J",4331,6,"ATHOL SPRINGS","NY","ERIE"
"14011","ATTICA, NY","G",609,"G",4815,"G",21989,96,"ATTICA","NY","WYOMING"
"14012","BARKER, NY","H",304,"H",2580,"H",9724,28,"BARKER","NY","NIAGARA"
"14013","BASOM, NY","J",167,"H",1382,"H",6136,19,"BASOM","NY","GENESEE"
"14020","BATAVIA, NY","G",11148,"G",123195,"G",501841,660,"BATAVIA","NY","GENESEE"
"14021","BATAVIA, NY","H",52,"H",563,"H",2577,10,"BATAVIA","NY","GENESEE"
"14024","BLISS, NY","G",96,"H",1139,"H",5124,19,"BLISS","NY","WYOMING"
"14025","BOSTON, NY","G",228,"G",2088,"G",10482,52,"BOSTON","NY","ERIE"
"14026","BOWMANSVILLE, NY","G",406,"G",4286,"G",20692,46,"BOWMANSVILLE","NY","ERIE"
